codigo,descripcion,categoria,precio_unitario,precio_bulto,imagen_url,activo,stock_critico
7541,AGITADOR CAFE 5 PTES X1000U,PAPELERA,3688.08,18440.4,7541.jpg,True,False
7517,AGITADOR TR.LARGO 5X200U VS COLOR(A,PAPELERA,2026.75,10133.75,7517.jpg,True,False
267,ALUMINIO 8 X 1KG PREMIU,PAPELERA,25540.68,204325.44,267.jpg,True,False
7503,BAND.CARTON N°5 8 X100U,PAPELERA,7295.09,58360.72,7503.jpg,True,False
7504,BAND.CARTON N°6 8X100U,PAPELERA,8196.54,65572.32,7504.jpg,True,False
7512,BAND.MICRO 102 12X100U,PAPELERA,3688.08,44256.96,7512.jpg,True,False
7514,BAND.MICRO N3 105 8X100U,PAPELERA,7308.4,58467.2,7514.jpg,True,False
7515,BAND.MICRO N5 107 6X100U(189X264H5,PAPELERA,11814.44,70886.64,7515.jpg,True,False
7977,BAND.SUSHI C/T X50U (47,PAPELERA,14408.68,14408.68,7977.jpg,True,False
7978,BAND.SUSHI C/T X50U (1,PAPELERA,22705.65,22705.65,7978.jpg,True,False
6986,BLONDA/TIRA CARTON 40CM X1KG,PAPELERA,5615.49,5615.49,6986.jpg,True,False
6987,BLONDA/TIRA CARTON 50CM X1KG,PAPELERA,4059.55,4059.55,6987.jpg,True,False
6988,BLONDA/TIRA CARTON 60CM X1KG,PAPELERA,4059.55,4059.55,6988.jpg,True,False
6979,BOBINA ARRAN 10ROLLX1.500KG,PAPELERA,9924.42,99244.2,6979.jpg,True,False
6980,BOBINA ARRAN 10ROLLOX1.5KG A,PAPELERA,9924.42,99244.2,6980.jpg,True,False
8321,BOBINA ARRAN. 6 ROLLO X1.500,PAPELERA,9924.42,59546.52,8321.jpg,True,False
8694,BOB.LIMPIEZA FELPITA 2ROL X 360MT (,PAPELERA,38421.13,38421.13,8694.jpg,True,False
7538,BOB.TOALLA CAMP.BC 2 ROLX300MTS,PAPELERA,23977.36,23977.36,7538.jpg,True,False
6982,BOL.CAMISETA X100 BCA (C,PAPELERA,960.74,960.74,6982.jpg,True,False
8034,BOLSA FAST FOOD X50U,PAPELERA,7655.67,7655.67,8034.jpg,True,False
7979,BOLSA PAN 2 KRAFT X50U,PAPELERA,1067.22,1067.22,7979.jpg,True,False
7980,BOX CARTON DESAY.X25U (H,PAPELERA,5203.0,5203.0,7980.jpg,True,False
8156,CAJA TORTA X20U,PAPELERA,17242.5,17242.5,8156.jpg,True,False
8155,CAJA TORTA X20U,PAPELERA,18706.6,18706.6,8155.jpg,True,False
8003,CAJA TORTA X20U,PAPELERA,21366.18,21366.18,8003.jpg,True,False
7282,CUADRADO DOR.C/SOL.10U (C,PAPELERA,900.24,900.24,7282.jpg,True,False
7174,CUADRADO DOR.SIN SOL. X10U (,PAPELERA,900.24,900.24,7174.jpg,True,False
7540,CUCHARA SUNDAE X1000U DESC,PAPELERA,10863.38,10863.38,7540.jpg,True,False
6977,CUCHILLO DESC.X1000U,PAPELERA,18318.19,18318.19,6977.jpg,True,False
6985,CUCURUCHO P.FRIT.X300U,PAPELERA,12311.75,12311.75,6985.jpg,True,False
7168,DISCO DOR.C/SOLAPA X10U (DISC,PAPELERA,1875.5,1875.5,7168.jpg,True,False
7167,DISCO DOR.C/SOLAPAX10U (DIS00,PAPELERA,1991.66,1991.66,7167.jpg,True,False
7170,DISCO DOR.SIN SOL.X10U (DIS00,PAPELERA,3222.23,3222.23,7170.jpg,True,False
7365,DISCO DOR.SIN SOL.X20U (DISC6,PAPELERA,7417.3,7417.3,7365.jpg,True,False
7364,DISCO DOR.SIN SOL.X10U (DISC1,PAPELERA,5749.92,5749.92,7364.jpg,True,False
8014,DISCO DOR.SIN SOL.X25U (DISC1,PAPELERA,5929.0,5929.0,8014.jpg,True,False
8007,DISCO SOL PLATA X10U (SOL1-26,PAPELERA,4921.07,4921.07,8007.jpg,True,False
6964,DISPENSER PLAST.J.LIQ.X1,PAPELERA,13100.67,13100.67,6964.jpg,True,False
6965,DISPENSER PLAST.TOALLA X1 CON VISOR,PAPELERA,13566.52,13566.52,6965.jpg,True,False
7510,ENSALAD.C/TAPA 4 X50U (1100CC 175X1,PAPELERA,17473.61,69894.44,7510.jpg,True,False
6963,ESTUCHE MICRO-145PP 4 X50UNID(185X2,PAPELERA,25100.24,100400.96,6963.jpg,True,False
7987,FILM TRANS X 4UN. ECOC,PAPELERA,43592.67,174370.68,7987.jpg,True,False
7986,FILM TRANS X9UN. ECOCHE,PAPELERA,12361.36,111252.24,7986.jpg,True,False
6981,LAMINA SEPAD.10X1KG FOLEX,PAPELERA,5180.01,51800.1,6981.jpg,True,False
793,MANGAS DESC. X20U ROLLO,PAPELERA,4836.37,4836.37,793.jpg,True,False
1731,MANGAS DESC. X20U ROLLO,PAPELERA,7368.9,7368.9,1731.jpg,True,False
2443,MANGAS DESC. X20U ROLLO,PAPELERA,9096.78,9096.78,2443.jpg,True,False
8196,MOLDE BUDIN 500GR X125U,PAPELERA,16000.0,16000.0,8196.jpg,True,False
7824,MOLDE HUEVO 10CM X1U.,PAPELERA,468.27,468.27,7824.jpg,True,False
7823,MOLDE HUEVO 20CM X1U,PAPELERA,503.36,503.36,7823.jpg,True,False
7951,MOLDE P.DULCE 1KG TIRA X100U,PAPELERA,11800.0,11800.0,7951.jpg,True,False
7949,MOLDE P.DULCE 500GR TIRA X100U,PAPELERA,9800.0,9800.0,7949.jpg,True,False
6976,PINCHE PIZZA X1KG,PAPELERA,3481.17,3481.17,6976.jpg,True,False
7509,POLLERA POLLO C/TAPA 2 X50U (260X19,PAPELERA,41012.95,82025.9,7509.jpg,True,False
6966,PORTA ROLLO PAP.LIMP.X1 P/PARED (PR,PAPELERA,8470.48,8470.48,6966.jpg,True,False
7507,POTE PLAST.150CC PACK X50U C/TAPA,PAPELERA,3858.69,3858.69,7507.jpg,True,False
7505,POTE PLAST.250CC PACK X50U C/TAPA,PAPELERA,4207.17,4207.17,7505.jpg,True,False
7506,POTE PLAST.500CC PACK X50U C/TAPA,PAPELERA,5668.85,5668.85,7506.jpg,True,False
6972,TAPA PLAST.10JL 10X100UNID. 300CC,PAPELERA,4622.2,46222.0,6972.jpg,True,False
6970,TAPA PLAST.4JL 10X100UNID. 120CC (4,PAPELERA,1422.77,14227.65,6970.jpg,True,False
7245,TAPA PLAST.6JL 10X100UNID. 180CC (,PAPELERA,3250.06,32500.6,7245.jpg,True,False
6971,TAPA PLAST.8JL 10X100UNID. 240CC,PAPELERA,4628.25,46282.5,6971.jpg,True,False
6978,TENEDOR DESC.X1000U NGRO,PAPELERA,18318.19,18318.19,6978.jpg,True,False
8700,TOALLAS INTER.X10000 ECCO(20X24CM-4,PAPELERA,21231.87,21231.87,8700.jpg,True,False
6973,TOALLAS INTER.X2500 FELPITA(18X24CM,PAPELERA,26267.89,26267.89,6973.jpg,True,False
7542,VASO PLAST.220CC 62 PTES X50U (VN2,PAPELERA,1425.38,88373.56,7542.jpg,True,False
8838,VASO PLAST.500CC 28 PTES X50U (V50,PAPELERA,3552.56,99471.68,8838.jpg,True,False
6967,VASO TERM.120CC 40X25UNID.CAFE CH.,PAPELERA,1178.54,47141.6,6967.jpg,True,False
6968,VASO TERM.180CC 40X25UNID. JARRITO,PAPELERA,1506.45,60258.0,6968.jpg,True,False
7246,VASO TERM.240CC 40X25UNID.,PAPELERA,1656.49,66259.6,7246.jpg,True,False
6969,VASO TERM.300CC 40X25UNID. TE (10,PAPELERA,1974.72,78988.8,6969.jpg,True,False
1568,SWIFT 24X90,PATE,612.26,14694.24,1568.jpg,True,False
8817,CHICO 12 X 360GR FLOR JARDIN PEPINI,PEPINITOS,4600.42,55205.04,8817.jpg,True,False
8812,CHICO FLOR JARDIN 4X2980 PEPINILLOS,PEPINITOS,20360.67,81442.68,8812.jpg,True,False
8813,GDES FLOR JARDIN 4X2980 AGRID.,PEPINOS,18513.0,74052.0,8813.jpg,True,False
8742,SILVIA MIT 12X820GR,PERAS,1579.05,18948.6,8742.jpg,True,False
876,SWIFT LATA 24X90,PICADILLO,1.44,13474.56,876.jpg,True,False
7660,DELICIAS FCO X1.9KG ESCURRIDO,PICKLES,11429.66,11429.66,7660.jpg,True,False
7615,DELICIAS GARR.X4.8KG DESTACADO,PICKLES,22977.9,22977.9,7615.jpg,True,True
7659,DELICIAS SACHET 6 X1KG ESCURRIDO,PICKLES,5702.73,34216.38,7659.jpg,True,False
7053,BON MASE VAIN.15X300GR,PIONONO,2372.81,35592.15,7053.jpg,True,False
7156,N°10 ANIMAL PRINT X500U LEO,PIROTINES,11227.59,11227.59,7156.jpg,True,False
7154,N°10 ANIMALITOS GRANJA X500U (PIR50,PIROTINES,11227.59,11227.59,7154.jpg,True,False
7162,N°10 BABY SHOWER NENA X500U (PIR254,PIROTINES,11227.59,11227.59,7162.jpg,True,False
7164,N°10 BABY SHOWER NENE X500U (PIR253,PIROTINES,11227.59,11227.59,7164.jpg,True,False
7060,N°10 COMICS X500U,PIROTINES,11227.59,11227.59,7060.jpg,True,False
7054,N°10 COMUNION X500U,PIROTINES,11227.59,11227.59,7054.jpg,True,False
8012,N°10 DINOSAURIOS X500U,PIROTINES,11227.59,11227.59,8012.jpg,True,False
7059,N°10 EMOJIS SURT.X500U,PIROTINES,11227.59,11227.59,7059.jpg,True,False
7159,N°10 FUTBOL X500U,PIROTINES,11227.59,11227.59,7159.jpg,True,False
7165,N°10 LECHUZA BUHO X500U,PIROTINES,11227.59,11227.59,7165.jpg,True,False
8010,N°10 LOVE CORAZON X500U,PIROTINES,11227.59,11227.59,8010.jpg,True,False
7155,N°10 LUNA CELES.X500U,PIROTINES,11227.59,11227.59,7155.jpg,True,False
7157,N°10 LUNA ROSA X500U,PIROTINES,11227.59,11227.59,7157.jpg,True,False
7145,N°10 LUNAR BCO CH F.CEL.X500U (PIR7,PIROTINES,11227.59,11227.59,7145.jpg,True,False
7139,N°10 LUNAR BCO CH F.CYAN X500U (PIR,PIROTINES,11227.59,11227.59,7139.jpg,True,False
7142,N°10 LUNAR BCO CH F.FUCSIA X500U (P,PIROTINES,11227.59,11227.59,7142.jpg,True,False
7136,N°10 LUNAR BCO CH F.ROJO X500U (PIR,PIROTINES,11227.59,11227.59,7136.jpg,True,False
7137,N°10 LUNAR BCO CH F.ROSA X500U (PIR,PIROTINES,11227.59,11227.59,7137.jpg,True,False
7144,N°10 LUNAR BCO CH F.VER.X500U (PIR1,PIROTINES,11227.59,11227.59,7144.jpg,True,False
7140,N°10 LUNAR BCO CH F.VIOL.X500U (PIR,PIROTINES,11227.59,11227.59,7140.jpg,True,False
7146,N°10 LUNAR BCO GDE F.AMAR.X500U (PI,PIROTINES,11227.59,11227.59,7146.jpg,True,False
7148,N°10 LUNAR BCO GDE F.CEL.X500U (PIR,PIROTINES,11227.59,11227.59,7148.jpg,True,False
7152,N°10 LUNAR BCO GDE F.CYAN X500U (PI,PIROTINES,11227.59,11227.59,7152.jpg,True,False
7151,N°10 LUNAR BCO GDE F.FUCSIA X500U (,PIROTINES,11227.59,11227.59,7151.jpg,True,False
7143,N°10 LUNAR BCO GDE F.ROJO X500U (PI,PIROTINES,11227.59,11227.59,7143.jpg,True,False
7149,N°10 LUNAR BCO GDE F.ROSA X500U (PI,PIROTINES,11227.59,11227.59,7149.jpg,True,False
7150,N°10 LUNAR BCO GDE F.VER.X500U (PIR,PIROTINES,11227.59,11227.59,7150.jpg,True,False
8009,N°10 LUNAR NGRO GDE F.ROJO X500U (P,PIROTINES,11227.59,11227.59,8009.jpg,True,False
7135,N°10 METALIZADO AZUL X100U,PIROTINES,10570.56,10570.56,7135.jpg,True,False
7131,N°10 METALIZADO DOR.X100U,PIROTINES,10570.56,10570.56,7131.jpg,True,False
7130,N°10 METALIZADO FUCSIA X100U,PIROTINES,10570.56,10570.56,7130.jpg,True,False
7668,N°10 METALIZADO NGRO X100U,PIROTINES,10570.56,10570.56,7668.jpg,True,False
7129,N°10 METALIZADO PLAT.X100U,PIROTINES,10570.56,10570.56,7129.jpg,True,False
7133,N°10 METALIZADO ROJO X100U,PIROTINES,10570.56,10570.56,7133.jpg,True,False
7642,N°10 METALIZADO SURT. X 200UNID,PIROTINES,10570.56,10570.56,7642.jpg,True,False
7132,N°10 METALIZADO VERDE X100U,PIROTINES,10570.56,10570.56,7132.jpg,True,False
7134,N°10 METALIZADO VIOL.X100U,PIROTINES,10570.56,10570.56,7134.jpg,True,False
7055,N°10 NAUTICO X500U,PIROTINES,11227.59,11227.59,7055.jpg,True,False
7153,N°10 PIRATA NENE X500U,PIROTINES,11227.59,11227.59,7153.jpg,True,False
7119,N°10 PLENO AMAR.X500U,PIROTINES,11227.59,11227.59,7119.jpg,True,False
7127,N°10 PLENO BCO X500U,PIROTINES,11227.59,11227.59,7127.jpg,True,False
7123,N°10 PLENO CELESTE X500U,PIROTINES,11227.59,11227.59,7123.jpg,True,False
7120,N°10 PLENO NGRO X500U,PIROTINES,11227.59,11227.59,7120.jpg,True,False
7128,N°10 PLENO ROSA X500U,PIROTINES,11227.59,11227.59,7128.jpg,True,False
7122,N°10 PLENO VERDE X500U,PIROTINES,11227.59,11227.59,7122.jpg,True,False
7124,N°10 PLENO VIOLETA X500U,PIROTINES,11227.59,11227.59,7124.jpg,True,False
7063,N°10 REMOLINO AM/AZ X500U,PIROTINES,11227.59,11227.59,7063.jpg,True,False
7160,N°10 REMOLINO CELES.X500U,PIROTINES,11227.59,11227.59,7160.jpg,True,False
7121,N°10 REMOLINO ROJ/BCO X500U (PIR245,PIROTINES,11227.59,11227.59,7121.jpg,True,False
8011,N°10 VINTAGE X500U,PIROTINES,11227.59,11227.59,8011.jpg,True,False
7948,N°10 X1000U P10,PIROTINES,12939.74,12939.74,7948.jpg,True,False
6990,N°11 X1000 TARTELETAS,PIROTINES,12160.25,12160.25,6990.jpg,True,False
7111,N°16 TULIPA CELES.LISA X50U (TULPL5,PIROTINES,2349.82,2349.82,7111.jpg,True,False
7114,N°16 TULIPA FUCSIA LISA X50U (TULPL,PIROTINES,2349.82,2349.82,7114.jpg,True,False
7113,N°16 TULIPA NAR.LISA X50U (TULPL7-1,PIROTINES,2349.82,2349.82,7113.jpg,True,False
7108,N°16 TULIPA NGRA LISA X50U (TULPL2-,PIROTINES,2349.82,2349.82,7108.jpg,True,False
7115,N°16 TULIPA ROJ.LISA X50U (TULPL9-1,PIROTINES,2349.82,2349.82,7115.jpg,True,False
7116,N°16 TULIPA ROSA LISA X50U (TULPL10,PIROTINES,2349.82,2349.82,7116.jpg,True,False
7112,N°16 TULIPA VERD.LISA X50U (TULPL6-,PIROTINES,2349.82,2349.82,7112.jpg,True,False
7109,N°16 TULIPA VIOL.LISA X50U (TULPL3-,PIROTINES,2349.82,2349.82,7109.jpg,True,False
6992,N°5 X1000 MASAS,PIROTINES,4967.05,4967.05,6992.jpg,True,False
7083,N°8 AUTITOS X250U,PIROTINES,3799.4,3799.4,7083.jpg,True,False
7081,N°8 BABY SHOWER NENE X250U (PI R253,PIROTINES,3799.4,3799.4,7081.jpg,True,False
7087,N°8 COMUNION X250U,PIROTINES,3799.4,3799.4,7087.jpg,True,False
7086,N°8 CUPCAKE FELIZ DIA X250U (PI R50,PIROTINES,3799.4,3799.4,7086.jpg,True,False
7090,N°8 FLORES X250U,PIROTINES,3799.4,3799.4,7090.jpg,True,False
7074,N°8 LUNAR BCO CH F.CELES X250U (PI,PIROTINES,3799.4,3799.4,7074.jpg,True,False
7066,N°8 LUNAR BCO CH F.ROSA X250U (PI R,PIROTINES,3799.4,3799.4,7066.jpg,True,False
7070,N°8 LUNAR BCO CH F.VERDE X250U (PI,PIROTINES,3799.4,3799.4,7070.jpg,True,False
7076,N°8 LUNAR BCO GDE F.AMAR.X250U (PI,PIROTINES,3799.4,3799.4,7076.jpg,True,False
7073,N°8 LUNAR BCO GDE F.FUCSIA X250U (P,PIROTINES,3799.4,3799.4,7073.jpg,True,False
7072,N°8 LUNAR BCO GDE F.ROJO X250U (PI,PIROTINES,3799.4,3799.4,7072.jpg,True,False
7075,N°8 LUNAR BCO GDE F.VIOL.X250U (PI,PIROTINES,3799.4,3799.4,7075.jpg,True,False
7091,N°8 LUNAR MULTICOLOR X250U (PI R310,PIROTINES,3799.4,3799.4,7091.jpg,True,False
7080,N°8 LUNAR NGRO F.ROJO X250U (PI R22,PIROTINES,3799.4,3799.4,7080.jpg,True,False
7088,N°8 MANDALA X250U,PIROTINES,3799.4,3799.4,7088.jpg,True,False
7104,N°8 METALIZADO AZUL X100U,PIROTINES,8668.44,8668.44,7104.jpg,True,False
7099,N°8 METALIZADO FUCSIA X100U,PIROTINES,8668.44,8668.44,7099.jpg,True,False
7100,N°8 METALIZADO PLATEADO X100U (PM2-,PIROTINES,8668.44,8668.44,7100.jpg,True,False
7102,N°8 METALIZADO ROJO X100U,PIROTINES,8668.44,8668.44,7102.jpg,True,False
7101,N°8 METALIZADO VERDE X100U,PIROTINES,8668.44,8668.44,7101.jpg,True,False
7103,N°8 METALIZADO VIOLETA X100U (PM7-8,PIROTINES,8595.84,8595.84,7103.jpg,True,False
7094,N°8 PLENO CELESTE X250U,PIROTINES,3799.4,3799.4,7094.jpg,True,False
7098,N°8 PLENO FUCSIA X250U,PIROTINES,3799.4,3799.4,7098.jpg,True,False
7092,N°8 PLENO NGRO X250U,PIROTINES,3799.4,3799.4,7092.jpg,True,False
7095,N°8 PLENO ROSA X250U,PIROTINES,3799.4,3799.4,7095.jpg,True,False
7096,N°8 PLENO VERDE X250U,PIROTINES,3799.4,3799.4,7096.jpg,True,False
7093,N°8 PLENO VIOLETA X250U,PIROTINES,3799.4,3799.4,7093.jpg,True,False
7089,N°8 ROMBO CIRCO X250U,PIROTINES,3799.4,3799.4,7089.jpg,True,False
6991,N°9 X1000 MUFFINS,PIROTINES,10770.21,10770.21,6991.jpg,True,False
688,PRESTOPRONTA 30X490GR,POLENTA,1084.16,32524.8,688.jpg,True,False
6621,MOUSSE FRUT.TAX.6X500GR DOSIS D,POSTRE,3712.28,22273.68,6621.jpg,True,True
6523,MOUSSE LIMON TAX.6X500 DOSIS D,POSTRE,3827.23,22963.38,6523.jpg,True,True
8991,BASE NEUTRA P/MOUSSES CARTE 6X1KG,POSTRE,15085.07,90510.42,8991.jpg,True,False
3590,BROWNIES EXQUISITA 12X425 CHOC. (43,POSTRE,2766.06,33192.72,3590.jpg,True,False
1458,BROWNIE/VOLCAN CARTE 6X1KG,POSTRE,9072.58,54435.48,1458.jpg,True,False
3796,CHOCOLATE EMETH 6X120GR,POSTRE,834.9,5009.4,3796.jpg,True,False
6769,CHOCOLATE ORLOC X5KG DESTACADO D,POSTRE,20265.08,20265.08,6769.jpg,True,True
6674,MOUSSE CHOC.10X500GR ORLOC,POSTRE,7487.48,74874.8,6674.jpg,True,False
6522,MOUSSE CHOC.DOSIS 6X500GR TAXONERA,POSTRE,6699.77,40198.62,6522.jpg,True,False
800,MOUSSE CHOCOLATE CARTE 6 X1KG,POSTRE,19483.42,116900.52,800.jpg,True,False
6654,MOUSSE CHOC.X3KG TAX.SUELTO,POSTRE,40790.31,40790.31,6654.jpg,True,False
6524,MOUSSE DDLECHE TAX X3KG,POSTRE,28799.21,28799.21,6524.jpg,True,False
68,TIRAMISU/CHEESE CARTE 6 X1KG,POSTRE,14026.32,84157.92,68.jpg,True,False
3797,VAINILLA EMETH 6X120GR,POSTRE,860.31,5161.86,3797.jpg,True,False
6370,VAINILLA ORLOC X5KG DESTACADO DE,POSTRE,12600.94,12600.94,6370.jpg,True,True
7855,CHIPA EMETH 12X250,PREMEZCLAS,2245.76,26949.12,7855.jpg,True,False
1499,ABRELATAS UÑA MAKE X1,PROD.BAZAR,1816.21,1816.21,1499.jpg,True,False
151,CIF GEL C/LAV.6X2KG BIDON,PROD.LIMP.,5774.12,34644.72,151.jpg,True,True
6147,ABRILLANTADOR P/LAV.FINISH 12X400,PROD.LIMP.,13301.53,159618.36,6147.jpg,True,False
1298,BALDE PLAST.MAKE X13LTC/MAN.ACERO (,PROD.LIMP.,4629.46,4629.46,1298.jpg,True,False
7841,BALDE TURBO FACIL NARANJA 360° X1U,PROD.LIMP.,55468.09,55468.09,7841.jpg,True,False
8651,CIF BAÑO BID.4X5LT ULTRA,PROD.LIMP.,10413.26,41653.04,8651.jpg,True,False
3180,CIF CREMOSO 6X2LT BIDON,PROD.LIMP.,9171.8,55030.8,3180.jpg,True,False
6068,ESCOBILLA INOD.RED.YET X1,PROD.LIMP.,1712.15,1712.15,6068.jpg,True,False
338,ESCOBILLA WC X12 BUSGRAN,PROD.LIMP.,1085.37,13024.44,338.jpg,True,False
1296,FRANELA BAND.X12U NARANJ.,PROD.LIMP.,2884.64,34615.68,1296.jpg,True,False
2430,HORNOLIN PARRILLAS 12X500 POLVO,PROD.LIMP.,3430.35,41164.2,2430.jpg,True,False
7840,IBERIA REPUESTO MOPA X18 UNID C0323,PROD.LIMP.,9364.19,168555.42,7840.jpg,True,False
991,NAFTALINA IBERIA 50X180GR,PROD.LIMP.,11473.22,573661.0,991.jpg,True,False
1425,PASA CERA PLASTICO MAKE X24U,PROD.LIMP.,1807.74,43385.76,1425.jpg,True,False
486,POLVO ODEX ORIGINAL 12X400,PROD.LIMP.,2122.34,25468.08,486.jpg,True,False
8600,SAL P/LAVAVAJ.SUN PROGRESS 7X1KG,PROD.LIMP.,2436.61,17056.27,8600.jpg,True,False
7775,SOPAPA ROJA GOMA X24U DILON,PROD.LIMP.,1900.91,45621.84,7775.jpg,True,False
1781,ANANA STAPLER 12X880,PULPA FRUTAS,3000.8,36009.6,1781.jpg,True,False
1490,DURAZNO STAPLER 12X880GR,PULPA FRUTAS,3000.8,36009.6,1490.jpg,True,False
628,FRUTILLA STAPL.12X880,PULPA FRUTAS,3083.08,36996.96,628.jpg,True,False
1235,MARACUYÁ STAPL.12X880,PULPA FRUTAS,3420.67,41048.04,1235.jpg,True,False
8594,SMOOTHIE DOSIFICADOR X1U PEHUENIA,PULPA FRUTAS,28874.23,28874.23,8594.jpg,True,False
8589,SMOOTHIE FR BOSQ.4X2.250 PEHUENIA (,PULPA FRUTAS,30413.35,121653.4,8589.jpg,True,False
8619,SMOOTHIE FRUT Y NARANJA 4X2.250 PEH,PULPA FRUTAS,30355.27,121421.08,8619.jpg,True,False
8591,SMOOTHIE FRUTILLA 4X2.250 PEHUENIA,PULPA FRUTAS,21789.68,87158.72,8591.jpg,True,False
8590,SMOOTHIE MANGO-MARAC.4X2.250 PEHUEN,PULPA FRUTAS,32908.37,131633.48,8590.jpg,True,False
3958,CALABAZA X1KG MAPRISA ESCAMAS,PURE,14864.85,14864.85,3958.jpg,True,False
1556,PAPA BOLSA X20KG KNORR DESTACADO,PURE,183711.88,183711.88,1556.jpg,True,True
4569,PAPA BOLSA X20KG MAGGI NESTLE DEST,PURE,169398.79,169398.79,4569.jpg,True,True
7481,PAPA BOLSA X25KG FLEISS,PURE,200336.07,200336.07,7481.jpg,True,False
686,PAPA LISTO KNORR 6X1.25KG SOLO AGUA,PURE,22215.6,133293.6,686.jpg,True,False
3281,PAPA X 5KG FLEISS COD.F100103,PURE,46248.62,46248.62,3281.jpg,True,False
7678,PAPA X 5KG KNORR DESTACADO,PURE,51072.89,51072.89,7678.jpg,True,True
6556,ZAPALLO FLEISS X KG COD.F100,PURE,8917.7,8917.7,6556.jpg,True,False
6297,BARRA SAND.PAULINA XKG AMARILLA,QUESOS,10111.97,10111.97,6297.jpg,True,False
6954,BARRA TYBO RAMOLAC XKG ROJA DESTAC,QUESOS,7995.68,7995.68,6954.jpg,True,True
7864,CHEDDAR FETA MILKAUT 4PX192U 2.37K,QUESOS,33878.79,135515.16,7864.jpg,True,False
8086,CHEDDAR FETA TONADITA 2 X168U (2PZ,QUESOS,24287.12,48574.24,8086.jpg,True,False
1802,CHEDDAR POUCH MILKAUT 2 X3.500KG,QUESOS,29704.29,59408.58,1802.jpg,True,False
943,CHEDDAR POUCH PAULINA 2 X 3700KG,QUESOS,23114.63,46229.26,943.jpg,True,False
9071,CHEDDAR POUCH TONADITA 2 X 3KG OJO!,QUESOS,20007.35,40014.7,9071.jpg,True,False
8636,CREMA CASANCREM X4KG ENT. D,QUESOS,22278.52,22278.52,8636.jpg,True,True
6899,CREMA MILKAUT 2 X3.5KG ENT.CREMATTO,QUESOS,21940.93,43881.86,6899.jpg,True,False
6959,CREMA PAULINA 4 X 4KG ENT. DESTACA,QUESOS,20899.12,83596.48,6959.jpg,True,True
2282,CREMA POTE 12X290 PAULINA ROJO ENTE,QUESOS,2008.6,24103.2,2282.jpg,True,False
2065,CREMOSO PAULINA XKG,QUESOS,6847.39,6847.39,2065.jpg,True,False
7036,CREMOSO RAMOLAC XKG,QUESOS,6944.19,6944.19,7036.jpg,True,False
7518,DOBLE CREMA PAULINA 8X2KG DESTACAD,QUESOS,12061.28,96490.24,7518.jpg,True,True
8823,FINLANDIA MANGA X2KG LS,QUESOS,21808.06,21808.06,8823.jpg,True,False
9138,GRUYERE 12X180GR TONADITA POTE,QUESOS,1338.26,16059.12,9138.jpg,True,False
1330,MOZZARELLA PAULINA XKG,QUESOS,9733.24,9733.24,1330.jpg,True,False
7760,MUZZARELLA CILINDRO FIRTICCHIO XKG,QUESOS,7714.96,7714.96,7760.jpg,True,False
9182,PASTA ROQUEF.4 X 3KG QUESERA OJO!!!,QUESOS,32631.28,130525.12,9182.jpg,True,False
2064,PATEGRAS PAULINA XKG,QUESOS,14516.37,14516.37,2064.jpg,True,False
1492,RALLADO 10 X 1KG QUESERA DESTACAD,QUESOS,12747.59,127475.92,1492.jpg,True,True
7252,RALLADO 12 X 450GR PAULINA,QUESOS,9277.07,111324.84,7252.jpg,True,False
1551,RALLADO IND. 6 DISPX100X8GR QUESERA,QUESOS,15907.43,95444.6,1551.jpg,True,False
3572,REGGIANITO PAUL.S/PINT.XKG DESTAC,QUESOS,18882.05,18882.05,3572.jpg,True,True
2121,ROQUEFORT EMPERADOR XKG DESTACADO,QUESOS,10260.8,10260.8,2121.jpg,True,True
8154,SARDO GAUCHITO SEMI XKG AMAR,QUESOS,14096.95,14096.95,8154.jpg,True,False
1570,SARDO PAULINA XKG,QUESOS,40.75,18240.75,1570.jpg,True,False
8638,SBRINZ GAUCHITO XKG DESTACADO,QUESOS,17229.19,17229.19,8638.jpg,True,True
7362,ABRILLANTADOR ACERO INOX 4X5LT,QUIMICA,40422.47,161689.88,7362.jpg,True,False
7328,APRESTO PLANCHA 4X5LT FRESH C/PERF,QUIMICA,14107.39,56429.56,7328.jpg,True,False
7323,BLANQUEADOR ROPA BCA 4X5LT SEIQ,QUIMICA,9006.03,36024.12,7323.jpg,True,False
7462,CERA ACRIL.BLAST 4X5LT,QUIMICA,37774.99,151099.96,7462.jpg,True,False
7343,CERA ALL WAX ACRIL.NAT 4X5L T/GLO-C,QUIMICA,17583.72,70334.88,7343.jpg,True,False
8206,CERA ALL WAX ACRIL.NEGRA 4X5L,QUIMICA,19120.42,76481.68,8206.jpg,True,False
7340,CERA MIRAGE 2000 4X5LT,QUIMICA,30564.6,122258.4,7340.jpg,True,False
9025,CERA SHIVER NATURAL 4X5LT AUTOBRILL,QUIMICA,17310.26,69241.04,9025.jpg,True,False
7392,CERA SHIVER NEGRA 4X5LT,QUIMICA,18359.33,73437.32,7392.jpg,True,False
8947,CLORO X10LT SEIQ HIPOCLORITO,QUIMICA,10921.46,10921.46,8947.jpg,True,False
8543,DESENG/DESINF CL202 4X5 ELIMINA OLO,QUIMICA,28818.57,115274.28,8543.jpg,True,False
7311,DESENG.ECOMAX DISP.X4SOBRES,QUIMICA,2815.67,11262.68,7311.jpg,True,False
7330,DESENG.PARRILLA STRONG 4X5LT,QUIMICA,15734.84,62939.36,7330.jpg,True,False
